symbol,timestamp,open,high,low,close,volume,trade_count,vwap
SPY,2025-01-15 22:45:00+00:00,592.88,593.0,592.86,592.87,21724.0,311.0,592.934508
SPY,2025-01-15 23:00:00+00:00,592.87,593.05,592.6,592.99,55919.0,510.0,592.803815
SPY,2025-01-15 23:15:00+00:00,593.0608,593.19,593.0608,593.19,4442.0,124.0,593.135217
SPY,2025-01-15 23:30:00+00:00,593.32,593.32,593.29,593.3,2986.0,133.0,593.307262
SPY,2025-01-15 23:45:00+00:00,593.24,593.24,593.15,593.22,4810.0,146.0,593.214018
SPY,2025-01-16 00:00:00+00:00,593.33,593.46,593.26,593.41,6345.0,140.0,593.350196
SPY,2025-01-16 00:15:00+00:00,593.49,594.02,593.48,593.74,15835.0,343.0,593.649128
SPY,2025-01-16 00:30:00+00:00,593.65,593.87,593.65,593.82,24179.0,225.0,593.798066
SPY,2025-01-16 00:45:00+00:00,593.82,593.82,593.42,593.66,25372.0,290.0,593.716951
SPY,2025-01-16 09:00:00+00:00,594.75,594.75,594.38,594.69,8058.0,218.0,594.615176
SPY,2025-01-16 09:15:00+00:00,594.65,594.69,594.37,594.38,5280.0,154.0,594.544405
SPY,2025-01-16 09:30:00+00:00,594.23,594.23,593.71,593.82,7958.0,155.0,593.916385
SPY,2025-01-16 09:45:00+00:00,593.91,594.32,593.91,594.32,12566.0,73.0,594.083349
SPY,2025-01-16 10:00:00+00:00,593.8,594.15,593.62,594.15,2202.0,73.0,593.771441
SPY,2025-01-16 10:15:00+00:00,594.05,594.82,594.05,594.8,21987.0,169.0,594.397354
SPY,2025-01-16 10:30:00+00:00,594.8,594.89,594.72,594.72,3155.0,54.0,594.818859
SPY,2025-01-16 10:45:00+00:00,594.87,594.89,594.7,594.7,3821.0,36.0,594.811247
SPY,2025-01-16 11:00:00+00:00,594.6,594.72,594.5,594.5,2141.0,63.0,594.61871
SPY,2025-01-16 11:15:00+00:00,594.52,594.56,594.32,594.51,2680.0,50.0,594.387046
SPY,2025-01-16 11:30:00+00:00,594.49,594.56,594.19,594.19,3416.0,71.0,594.387707
SPY,2025-01-16 11:45:00+00:00,594.26,594.8,594.26,594.68,20860.0,155.0,594.703298
SPY,2025-01-16 12:00:00+00:00,594.65,594.66,593.75,593.85,161366.0,818.0,593.96683
SPY,2025-01-16 12:15:00+00:00,593.88,594.1,593.44,593.62,118150.0,573.0,593.839875
SPY,2025-01-16 12:30:00+00:00,593.59,593.8,593.51,593.67,51874.0,570.0,593.668031
SPY,2025-01-16 12:45:00+00:00,593.65,593.65,592.87,593.01,71471.0,699.0,593.140732
SPY,2025-01-16 13:00:00+00:00,594.33,595.56,592.55,592.96,113707.0,2330.0,593.19472
SPY,2025-01-16 13:15:00+00:00,592.99,593.37,592.73,593.22,107702.0,1138.0,593.140258
SPY,2025-01-16 13:30:00+00:00,593.31,593.75,592.72,593.01,135116.0,1385.0,593.24579
SPY,2025-01-16 13:45:00+00:00,592.97,593.75,592.97,593.59,112796.0,977.0,593.589166
SPY,2025-01-16 14:00:00+00:00,593.59,593.77,593.3,593.72,111769.0,1093.0,593.564276
SPY,2025-01-16 14:15:00+00:00,593.7296,594.34,593.65,594.17,111885.0,1337.0,593.898309
SPY,2025-01-16 14:30:00+00:00,594.18,594.3,592.96,593.15,2370709.0,27717.0,593.78551
SPY,2025-01-16 14:45:00+00:00,593.15,593.19,592.065,592.185,1592663.0,19762.0,592.639381
SPY,2025-01-16 15:00:00+00:00,592.18,593.21,591.32,591.98,1648203.0,26114.0,592.221018
SPY,2025-01-16 15:15:00+00:00,591.98,592.95,591.87,592.2828,868306.0,14722.0,592.446656
SPY,2025-01-16 15:30:00+00:00,592.27,593.0786,591.78,592.4426,824233.0,14994.0,592.411728
SPY,2025-01-16 15:45:00+00:00,592.43,593.46,591.92,593.46,675239.0,12796.0,592.725038
SPY,2025-01-16 16:00:00+00:00,593.44,594.35,593.3,593.44,1603193.0,17605.0,593.873901
SPY,2025-01-16 16:15:00+00:00,593.475,593.69,592.54,593.3601,1074790.0,15137.0,593.100027
SPY,2025-01-16 16:30:00+00:00,593.34,593.54,591.82,592.35,1045214.0,14068.0,592.674261
SPY,2025-01-16 16:45:00+00:00,592.39,593.57,592.3,593.5055,640635.0,11567.0,592.895411
SPY,2025-01-16 17:00:00+00:00,593.495,593.685,593.282,593.53,541313.0,10353.0,593.537688
SPY,2025-01-16 17:15:00+00:00,593.55,593.81,592.785,593.78,609015.0,11581.0,593.271986
SPY,2025-01-16 17:30:00+00:00,593.78,593.8,593.0025,593.12,473619.0,9638.0,593.345049
SPY,2025-01-16 17:45:00+00:00,593.12,593.38,592.8101,592.9799,407502.0,8427.0,593.088421
SPY,2025-01-16 18:00:00+00:00,592.97,593.54,592.91,593.055,506554.0,8875.0,593.29186
SPY,2025-01-16 18:15:00+00:00,593.0501,593.11,592.11,592.26,573105.0,10150.0,592.823178
SPY,2025-01-16 18:30:00+00:00,592.26,592.4,591.5801,591.78,1348372.0,14930.0,591.984719
SPY,2025-01-16 18:45:00+00:00,591.81,591.8978,590.93,591.4,1592766.0,17181.0,591.387437
SPY,2025-01-16 19:00:00+00:00,591.38,592.38,591.075,592.15,772359.0,12630.0,591.777539
SPY,2025-01-16 19:15:00+00:00,592.15,592.6126,591.56,592.465,689659.0,10684.0,592.181741
SPY,2025-01-16 19:30:00+00:00,592.47,592.83,592.185,592.5495,582311.0,9792.0,592.537148
SPY,2025-01-16 19:45:00+00:00,592.54,593.08,592.22,592.93,902183.0,11257.0,592.716738
SPY,2025-01-16 20:00:00+00:00,592.93,593.33,592.74,592.75,1397369.0,12733.0,593.086692
SPY,2025-01-16 20:15:00+00:00,592.73,592.94,591.94,592.29,1631673.0,14662.0,592.32385
SPY,2025-01-16 20:30:00+00:00,592.29,593.139,592.26,593.03,1430546.0,14043.0,592.73598
SPY,2025-01-16 20:45:00+00:00,593.04,593.2,591.48,591.7,5197129.0,36050.0,592.298455
SPY,2025-01-16 21:00:00+00:00,591.71,591.75,590.43,590.44,10897829.0,3406.0,591.567655
SPY,2025-01-16 21:15:00+00:00,590.49,590.93,590.35,590.67,761351.0,1657.0,590.599329
SPY,2025-01-16 21:30:00+00:00,590.77,590.9896,590.77,590.83,77484.0,654.0,590.881327
SPY,2025-01-16 21:45:00+00:00,590.961,591.02,590.83,591.0,65134.0,488.0,590.945718
SPY,2025-01-16 22:00:00+00:00,591.03,591.04,590.98,590.98,8831.0,183.0,591.008598
SPY,2025-01-16 22:15:00+00:00,590.96,590.99,590.94,590.95,11870.0,155.0,590.970278
SPY,2025-01-16 22:30:00+00:00,590.97,590.99,590.95,590.96,13918.0,289.0,590.967721
SPY,2025-01-16 22:45:00+00:00,590.99,591.0,590.98,591.0,9266.0,130.0,590.992156
SPY,2025-01-16 23:00:00+00:00,591.0,591.25,590.86,591.16,35754.0,276.0,591.07141
SPY,2025-01-16 23:15:00+00:00,591.229,591.37,591.13,591.23,7430.0,162.0,591.265842
SPY,2025-01-16 23:30:00+00:00,591.28,591.38,591.28,591.351,9016.0,204.0,591.335729
SPY,2025-01-16 23:45:00+00:00,591.36,591.44,591.28,591.44,13967.0,114.0,591.330839
SPY,2025-01-17 00:00:00+00:00,591.48,591.55,591.4,591.41,8686.0,131.0,591.47344
SPY,2025-01-17 00:15:00+00:00,591.31,591.45,591.31,591.45,2549.0,72.0,591.387157
SPY,2025-01-17 00:30:00+00:00,591.55,591.6,591.49,591.6,2676.0,87.0,591.550619
SPY,2025-01-17 00:45:00+00:00,591.58,591.58,591.41,591.51,5718.0,138.0,591.50024
SPY,2025-01-17 09:00:00+00:00,593.4,593.77,593.26,593.74,12575.0,161.0,593.473898
SPY,2025-01-17 09:15:00+00:00,593.91,594.23,593.91,594.23,13140.0,154.0,593.972382
SPY,2025-01-17 09:30:00+00:00,594.1,594.1,593.77,593.77,2863.0,71.0,593.970564
SPY,2025-01-17 09:45:00+00:00,593.78,593.91,593.77,593.79,2061.0,32.0,593.840397
SPY,2025-01-17 10:00:00+00:00,593.9,593.92,593.61,593.81,6450.0,97.0,593.848224
SPY,2025-01-17 10:15:00+00:00,594.02,594.04,593.84,593.84,2186.0,50.0,593.97198
SPY,2025-01-17 10:30:00+00:00,593.81,593.85,593.7,593.83,4825.0,36.0,593.809779
SPY,2025-01-17 10:45:00+00:00,593.92,593.92,593.61,593.85,2413.0,40.0,593.822492
SPY,2025-01-17 11:00:00+00:00,593.98,594.07,593.85,593.96,10815.0,73.0,593.929659
SPY,2025-01-17 11:15:00+00:00,594.03,594.2,594.0,594.1,28861.0,140.0,594.013444
SPY,2025-01-17 11:30:00+00:00,594.14,594.4,594.13,594.21,34934.0,208.0,594.238009
SPY,2025-01-17 11:45:00+00:00,594.13,594.13,593.65,593.72,14623.0,113.0,593.830985
SPY,2025-01-17 12:00:00+00:00,593.76,593.94,593.16,593.94,228888.0,887.0,593.299463
SPY,2025-01-17 12:15:00+00:00,593.86,594.19,593.83,594.1,17895.0,235.0,594.010285
SPY,2025-01-17 12:30:00+00:00,594.1,594.14,593.62,593.9,58689.0,452.0,593.803985
SPY,2025-01-17 12:45:00+00:00,593.92,594.1,593.78,594.03,36122.0,274.0,594.013981
SPY,2025-01-17 13:00:00+00:00,593.6816,595.19,592.2,595.04,123589.0,2139.0,594.324887
SPY,2025-01-17 13:15:00+00:00,595.08,595.62,595.03,595.41,106750.0,1145.0,595.380444
SPY,2025-01-17 13:30:00+00:00,595.46,596.36,595.46,596.05,211368.0,2162.0,595.954263
SPY,2025-01-17 13:45:00+00:00,596.05,596.21,595.65,596.17,112668.0,1384.0,595.882273
SPY,2025-01-17 14:00:00+00:00,596.24,597.23,596.17,596.9698,204914.0,2325.0,596.68727
SPY,2025-01-17 14:15:00+00:00,596.96,597.74,596.49,596.95,414662.0,3294.0,597.000765
SPY,2025-01-17 14:30:00+00:00,596.95,597.3,595.61,596.12,4146213.0,39819.0,596.600064
SPY,2025-01-17 14:45:00+00:00,596.13,597.245,595.9,596.29,1781417.0,22340.0,596.658472
SPY,2025-01-17 15:00:00+00:00,596.32,597.54,596.27,597.16,4669277.0,26020.0,597.036126
SPY,2025-01-17 15:15:00+00:00,597.11,597.34,596.05,596.97,1728182.0,16310.0,596.762166
SPY,2025-01-17 15:30:00+00:00,596.99,597.72,596.78,597.41,7230696.0,17375.0,597.344379
SPY,2025-01-17 15:45:00+00:00,597.43,598.18,597.21,598.16,1740509.0,16864.0,597.716744
SPY,2025-01-17 16:00:00+00:00,598.14,598.33,597.7139,598.19,1103759.0,14090.0,598.055498
SPY,2025-01-17 16:15:00+00:00,598.2,599.1,598.07,598.77,1398124.0,15499.0,598.651001
SPY,2025-01-17 16:30:00+00:00,598.77,598.94,598.1,598.68,905162.0,12739.0,598.564531
SPY,2025-01-17 16:45:00+00:00,598.68,598.78,598.12,598.295,724921.0,10366.0,598.462979
SPY,2025-01-17 17:00:00+00:00,598.28,598.63,597.82,598.59,1022979.0,9883.0,598.19585
SPY,2025-01-17 17:15:00+00:00,598.6,599.04,598.515,598.9812,856726.0,8698.0,598.810819
SPY,2025-01-17 17:30:00+00:00,599.0,599.1,598.63,598.92,698655.0,9730.0,598.936947
SPY,2025-01-17 17:45:00+00:00,598.935,599.07,598.53,598.87,620310.0,8813.0,598.871146
SPY,2025-01-17 18:00:00+00:00,598.89,599.3,598.5651,599.17,967774.0,8656.0,598.991574
SPY,2025-01-17 18:15:00+00:00,599.175,599.36,599.0036,599.03,853398.0,9818.0,599.203112
SPY,2025-01-17 18:30:00+00:00,599.03,599.11,598.52,598.625,1378968.0,10214.0,598.892898
SPY,2025-01-17 18:45:00+00:00,598.64,598.95,598.1701,598.59,1318480.0,9835.0,598.525022
SPY,2025-01-17 19:00:00+00:00,598.5513,598.72,598.16,598.52,1961465.0,9955.0,598.497074
SPY,2025-01-17 19:15:00+00:00,598.52,598.76,598.08,598.447,1197862.0,9446.0,598.491273
SPY,2025-01-17 19:30:00+00:00,598.48,598.71,598.31,598.48,1275514.0,9519.0,598.47122
SPY,2025-01-17 19:45:00+00:00,598.5,598.62,598.02,598.24,1071150.0,9455.0,598.301211
SPY,2025-01-17 20:00:00+00:00,598.22,598.35,597.53,598.04,1329260.0,15303.0,597.923488
SPY,2025-01-17 20:15:00+00:00,598.04,598.4699,597.97,598.1,1495390.0,15338.0,598.263305
SPY,2025-01-17 20:30:00+00:00,598.095,598.59,598.06,598.29,1969435.0,17768.0,598.391436
SPY,2025-01-17 20:45:00+00:00,598.3,598.56,597.35,597.57,5995638.0,43145.0,597.833881
SPY,2025-01-17 21:00:00+00:00,597.55,598.2364,597.0,597.32,3020891.0,3283.0,597.594803
SPY,2025-01-17 21:15:00+00:00,597.29,597.4,597.2,597.35,2513669.0,1053.0,597.308222
SPY,2025-01-17 21:30:00+00:00,597.35,597.43,597.23,597.43,167786.0,383.0,597.335005
SPY,2025-01-17 21:45:00+00:00,597.43,597.49,597.34,597.45,103209.0,494.0,597.433953
SPY,2025-01-17 22:00:00+00:00,597.45,597.45,597.19,597.33,1050544.0,376.0,597.244524
SPY,2025-01-17 22:15:00+00:00,597.3,597.3,597.21,597.299,15200.0,232.0,597.244281
SPY,2025-01-17 22:30:00+00:00,597.4,597.5,597.4,597.47,11912.0,177.0,597.429058
SPY,2025-01-17 22:45:00+00:00,597.47,597.5,597.45,597.46,13854.0,173.0,597.480187
SPY,2025-01-17 23:00:00+00:00,597.48,597.52,597.4,597.5,18616.0,172.0,597.506517
SPY,2025-01-17 23:15:00+00:00,597.49,597.5,597.44,597.5,7567.0,111.0,597.467136
SPY,2025-01-17 23:30:00+00:00,597.5,597.58,597.48,597.58,7202.0,99.0,597.507841
SPY,2025-01-17 23:45:00+00:00,597.4929,597.69,597.4929,597.57,8419.0,108.0,597.611619
SPY,2025-01-18 00:00:00+00:00,597.59,597.6,597.54,597.55,1675.0,69.0,597.581164
SPY,2025-01-18 00:15:00+00:00,597.5407,597.62,597.54,597.58,2542.0,77.0,597.581854
SPY,2025-01-18 00:30:00+00:00,597.62,597.62,597.57,597.6,4395.0,141.0,597.5952
SPY,2025-01-18 00:45:00+00:00,597.62,597.7,597.6,597.69,8502.0,205.0,597.66243
SPY,2025-01-21 09:00:00+00:00,598.27,599.85,598.27,599.75,18731.0,463.0,599.440005
SPY,2025-01-21 09:15:00+00:00,599.42,599.81,599.42,599.75,5773.0,134.0,599.590857
SPY,2025-01-21 09:30:00+00:00,599.7,600.04,599.7,599.89,6261.0,239.0,599.895415
SPY,2025-01-21 09:45:00+00:00,599.84,600.28,599.84,600.28,1969.0,70.0,600.101798
SPY,2025-01-21 10:00:00+00:00,600.44,601.0,600.44,600.58,10655.0,303.0,600.769683
SPY,2025-01-21 10:15:00+00:00,600.55,600.69,600.46,600.69,1007.0,60.0,600.550716
SPY,2025-01-21 10:30:00+00:00,600.6,600.66,600.45,600.51,6583.0,175.0,600.553591
SPY,2025-01-21 10:45:00+00:00,600.36,600.39,599.9,599.9,6413.0,191.0,600.18293
SPY,2025-01-21 11:00:00+00:00,599.93,600.25,599.87,600.18,10209.0,92.0,600.21759
SPY,2025-01-21 11:15:00+00:00,600.16,600.16,599.51,599.51,3951.0,152.0,599.716713
SPY,2025-01-21 11:30:00+00:00,599.47,599.87,599.18,599.87,5287.0,93.0,599.408828
SPY,2025-01-21 11:45:00+00:00,599.79,599.83,599.45,599.49,6927.0,194.0,599.682228
SPY,2025-01-21 12:00:00+00:00,599.48,599.7,598.81,599.56,126736.0,953.0,599.151039
SPY,2025-01-21 12:15:00+00:00,599.72,600.11,599.69,600.11,22200.0,452.0,599.919831
SPY,2025-01-21 12:30:00+00:00,600.12,600.22,599.87,599.87,18445.0,437.0,600.050687
SPY,2025-01-21 12:45:00+00:00,599.87,600.01,599.69,599.969,27058.0,502.0,599.836238
SPY,2025-01-21 13:00:00+00:00,599.74,600.7104,597.98,599.93,90126.0,2153.0,599.632618
SPY,2025-01-21 13:15:00+00:00,599.86,600.18,599.74,599.82,36818.0,1162.0,599.944034
SPY,2025-01-21 13:30:00+00:00,599.81,600.21,599.81,600.2,47713.0,1229.0,600.117547
SPY,2025-01-21 13:45:00+00:00,600.13,600.68,600.13,600.52,99180.0,1326.0,600.427393
SPY,2025-01-21 14:00:00+00:00,600.61,600.84,600.44,600.54,53764.0,1301.0,600.691239
SPY,2025-01-21 14:15:00+00:00,600.58,600.81,599.2,600.75,368144.0,3147.0,600.231941
SPY,2025-01-21 14:30:00+00:00,600.67,601.13,599.6002,600.18,2746609.0,40433.0,600.486075
SPY,2025-01-21 14:45:00+00:00,600.17,601.47,599.53,600.52,1628057.0,23634.0,600.644307
SPY,2025-01-21 15:00:00+00:00,600.5476,600.55,598.67,598.93,1478084.0,20060.0,599.696817
SPY,2025-01-21 15:15:00+00:00,598.96,600.4006,598.76,600.355,1178763.0,18150.0,599.753671
SPY,2025-01-21 15:30:00+00:00,600.33,600.62,599.71,600.38,852144.0,15972.0,600.193312
SPY,2025-01-21 15:45:00+00:00,600.37,600.57,599.43,600.3701,963181.0,15757.0,599.996351
SPY,2025-01-21 16:00:00+00:00,600.36,600.86,599.83,600.82,677467.0,12532.0,600.491572
SPY,2025-01-21 16:15:00+00:00,600.815,600.94,600.53,600.78,643605.0,20814.0,600.75866
SPY,2025-01-21 16:30:00+00:00,600.77,601.0591,600.26,600.315,998780.0,12762.0,600.562318
SPY,2025-01-21 16:45:00+00:00,600.33,601.47,600.315,601.38,781787.0,10839.0,601.036425
SPY,2025-01-21 17:00:00+00:00,601.35,601.51,601.03,601.2799,518533.0,10355.0,601.306028
SPY,2025-01-21 17:15:00+00:00,601.28,601.78,600.93,601.58,632096.0,10918.0,601.300982
SPY,2025-01-21 17:30:00+00:00,601.58,602.13,601.5415,601.96,866163.0,11577.0,601.850859
SPY,2025-01-21 17:45:00+00:00,601.95,602.49,601.91,602.445,1096589.0,11687.0,602.225529
SPY,2025-01-21 18:00:00+00:00,602.44,602.58,602.0725,602.5,939736.0,11221.0,602.355492
SPY,2025-01-21 18:15:00+00:00,602.5,602.88,602.4451,602.59,622375.0,9651.0,602.684927
SPY,2025-01-21 18:30:00+00:00,602.6,602.78,602.2102,602.45,801495.0,11698.0,602.47168
SPY,2025-01-21 18:45:00+00:00,602.46,602.68,602.215,602.62,417767.0,8056.0,602.456228
SPY,2025-01-21 19:00:00+00:00,602.615,602.82,602.42,602.56,865718.0,9076.0,602.619985
SPY,2025-01-21 19:15:00+00:00,602.555,602.57,601.9,602.37,1283644.0,13066.0,602.26937
SPY,2025-01-21 19:30:00+00:00,602.38,602.39,601.69,601.89,1017396.0,12952.0,602.007462
SPY,2025-01-21 19:45:00+00:00,601.89,602.19,601.67,602.16,1190172.0,10775.0,601.895412
SPY,2025-01-21 20:00:00+00:00,602.18,602.29,601.995,602.225,944970.0,11629.0,602.178675
SPY,2025-01-21 20:15:00+00:00,602.23,602.78,602.17,602.71,1598425.0,15023.0,602.44955
SPY,2025-01-21 20:30:00+00:00,602.72,602.8,602.15,602.565,2338301.0,19940.0,602.551727
SPY,2025-01-21 20:45:00+00:00,602.565,602.98,602.35,602.92,5331178.0,32924.0,602.66372
SPY,2025-01-21 21:00:00+00:00,602.9,603.56,602.78,603.06,7375267.0,3993.0,603.058042
SPY,2025-01-21 21:15:00+00:00,603.07,603.24,602.9401,603.19,131339.0,984.0,603.108886
SPY,2025-01-21 21:30:00+00:00,603.19,603.27,603.05,603.24,85472.0,817.0,603.17777
SPY,2025-01-21 21:45:00+00:00,603.25,603.4,603.21,603.4,31400.0,528.0,603.284763
SPY,2025-01-21 22:00:00+00:00,603.43,603.47,603.2099,603.4,1195088.0,433.0,603.332045
SPY,2025-01-21 22:15:00+00:00,603.32,603.47,603.232,603.47,29012.0,403.0,603.38484
SPY,2025-01-21 22:30:00+00:00,603.5,603.83,603.46,603.82,44749.0,778.0,603.689923
SPY,2025-01-21 22:45:00+00:00,603.83,604.06,603.7,604.0,65668.0,741.0,603.930256
SPY,2025-01-21 23:00:00+00:00,603.8,604.03,602.98,603.59,65131.0,709.0,603.547198
SPY,2025-01-21 23:15:00+00:00,603.64,603.65,603.39,603.4,20261.0,257.0,603.452406
SPY,2025-01-21 23:30:00+00:00,603.26,603.55,603.26,603.45,4314.0,174.0,603.433619
SPY,2025-01-21 23:45:00+00:00,603.61,603.89,603.61,603.83,4113.0,165.0,603.778563
SPY,2025-01-22 00:00:00+00:00,603.9,603.99,603.76,603.76,9478.0,200.0,603.926408
SPY,2025-01-22 00:15:00+00:00,603.8999,603.96,603.8,603.91,27155.0,159.0,603.912687
SPY,2025-01-22 00:30:00+00:00,603.97,604.19,603.97,604.11,17039.0,288.0,604.129127
SPY,2025-01-22 00:45:00+00:00,604.13,604.4,604.13,604.36,20046.0,356.0,604.322352
SPY,2025-01-22 09:00:00+00:00,604.71,605.48,604.71,605.48,8294.0,267.0,605.283399
SPY,2025-01-22 09:15:00+00:00,605.55,605.66,605.44,605.66,6267.0,123.0,605.508725
SPY,2025-01-22 09:30:00+00:00,605.75,605.77,605.4,605.41,5228.0,100.0,605.601976
SPY,2025-01-22 09:45:00+00:00,605.4,605.53,605.33,605.33,1683.0,59.0,605.451687
SPY,2025-01-22 10:00:00+00:00,605.3,605.42,605.12,605.12,35461.0,272.0,605.270496
SPY,2025-01-22 10:15:00+00:00,605.1,605.23,605.09,605.16,23102.0,91.0,605.112674
SPY,2025-01-22 10:30:00+00:00,605.35,605.49,605.35,605.48,2653.0,40.0,605.443301
SPY,2025-01-22 10:45:00+00:00,605.53,605.53,605.31,605.47,3865.0,55.0,605.35855
SPY,2025-01-22 11:00:00+00:00,605.38,605.83,605.38,605.8,17952.0,180.0,605.562901
SPY,2025-01-22 11:15:00+00:00,605.73,605.73,605.53,605.53,17254.0,154.0,605.664889
SPY,2025-01-22 11:30:00+00:00,605.4,605.43,605.26,605.31,11596.0,168.0,605.336457
SPY,2025-01-22 11:45:00+00:00,605.36,605.36,605.16,605.27,10706.0,148.0,605.279019
SPY,2025-01-22 12:00:00+00:00,605.31,605.77,605.23,605.71,138229.0,926.0,605.362806
SPY,2025-01-22 12:15:00+00:00,605.68,605.79,605.5,605.57,41746.0,528.0,605.546806
SPY,2025-01-22 12:30:00+00:00,605.63,605.7,605.44,605.68,26175.0,412.0,605.606347
SPY,2025-01-22 12:45:00+00:00,605.67,605.94,605.59,605.6,57227.0,523.0,605.790398
SPY,2025-01-22 13:00:00+00:00,605.35,606.0,604.12,605.93,86232.0,1954.0,605.431993
SPY,2025-01-22 13:15:00+00:00,605.93,606.08,605.9,606.05,60770.0,1275.0,605.996979
SPY,2025-01-22 13:30:00+00:00,606.0699,606.18,605.9,606.13,63360.0,1371.0,606.036296
SPY,2025-01-22 13:45:00+00:00,606.12,606.17,606.05,606.15,35211.0,714.0,606.112182
SPY,2025-01-22 14:00:00+00:00,606.17,606.19,605.69,605.73,120396.0,1373.0,605.904621
SPY,2025-01-22 14:15:00+00:00,605.74,606.01,605.66,605.92,223594.0,1819.0,605.783532
SPY,2025-01-22 14:30:00+00:00,605.92,606.0798,605.36,605.76,2745856.0,27691.0,605.701835
SPY,2025-01-22 14:45:00+00:00,605.79,606.57,605.63,606.4906,1320899.0,17817.0,606.12198
SPY,2025-01-22 15:00:00+00:00,606.5,606.91,606.0,606.74,2106330.0,19845.0,606.564896
SPY,2025-01-22 15:15:00+00:00,606.73,607.04,606.57,606.7,1405336.0,15852.0,606.831661
SPY,2025-01-22 15:30:00+00:00,606.72,607.08,606.58,606.98,1159407.0,17743.0,606.835561
SPY,2025-01-22 15:45:00+00:00,607.01,607.01,606.48,606.5513,2035294.0,14015.0,606.748817
SPY,2025-01-22 16:00:00+00:00,606.55,606.81,606.26,606.41,1852154.0,14581.0,606.534917
SPY,2025-01-22 16:15:00+00:00,606.44,607.24,606.42,607.2375,840364.0,12661.0,606.831442
SPY,2025-01-22 16:30:00+00:00,607.232,607.7,607.195,607.46,970210.0,12548.0,607.467888
SPY,2025-01-22 16:45:00+00:00,607.46,607.78,607.27,607.65,715323.0,11073.0,607.586619
SPY,2025-01-22 17:00:00+00:00,607.65,607.82,607.3,607.3,746701.0,11609.0,607.643155
SPY,2025-01-22 17:15:00+00:00,607.31,607.68,607.3,607.55,914667.0,9243.0,607.518971
SPY,2025-01-22 17:30:00+00:00,607.56,607.7,607.33,607.38,515171.0,8643.0,607.538544
SPY,2025-01-22 17:45:00+00:00,607.3995,607.58,607.3,607.31,506956.0,8065.0,607.449812
SPY,2025-01-22 18:00:00+00:00,607.3,607.42,607.14,607.245,551786.0,8780.0,607.278914
SPY,2025-01-22 18:15:00+00:00,607.25,607.42,606.9412,607.0663,1261189.0,9012.0,607.116939
SPY,2025-01-22 18:30:00+00:00,607.08,607.5,607.01,607.49,396868.0,8238.0,607.244064
SPY,2025-01-22 18:45:00+00:00,607.4915,607.6267,607.02,607.04,423466.0,7748.0,607.399914
SPY,2025-01-22 19:00:00+00:00,607.04,607.19,606.83,607.08,691555.0,9233.0,606.968186
SPY,2025-01-22 19:15:00+00:00,607.09,607.35,606.87,606.905,812284.0,8521.0,607.058589
SPY,2025-01-22 19:30:00+00:00,606.91,607.2709,606.7801,607.21,746078.0,9104.0,607.031242
SPY,2025-01-22 19:45:00+00:00,607.22,607.62,607.14,607.6,570088.0,7895.0,607.458046
SPY,2025-01-22 20:00:00+00:00,607.59,607.62,607.255,607.42,604405.0,8977.0,607.456768
SPY,2025-01-22 20:15:00+00:00,607.41,607.4374,607.08,607.12,1139385.0,12021.0,607.249915
SPY,2025-01-22 20:30:00+00:00,607.12,607.35,606.79,606.885,3165640.0,17276.0,607.090343
SPY,2025-01-22 20:45:00+00:00,606.87,607.04,606.23,606.34,5552824.0,37467.0,606.510443
SPY,2025-01-22 21:00:00+00:00,606.34,606.883,606.1,606.24,12104589.0,2535.0,606.416747
SPY,2025-01-22 21:15:00+00:00,606.23,606.23,605.86,605.9599,144966.0,1023.0,605.986476
SPY,2025-01-22 21:30:00+00:00,605.94,606.0601,605.89,605.98,224887.0,672.0,605.962204
SPY,2025-01-22 21:45:00+00:00,605.93,606.3003,605.91,606.3003,126875.0,502.0,606.08133
SPY,2025-01-22 22:00:00+00:00,606.3,606.33,606.2205,606.26,700238.0,355.0,606.269647
SPY,2025-01-22 22:15:00+00:00,606.27,606.3,606.2,606.2,9410.0,241.0,606.236024
SPY,2025-01-22 22:30:00+00:00,606.2,606.2537,606.17,606.18,6725.0,127.0,606.209681
SPY,2025-01-22 22:45:00+00:00,606.2,606.34,606.18,606.27,10181.0,257.0,606.226906
SPY,2025-01-22 23:00:00+00:00,606.23,606.3,605.86,605.95,43788.0,427.0,606.107478
SPY,2025-01-22 23:15:00+00:00,605.99,606.07,605.95,606.001,10980.0,218.0,605.992715
SPY,2025-01-22 23:30:00+00:00,605.96,606.03,605.87,606.03,8804.0,177.0,605.919788
SPY,2025-01-22 23:45:00+00:00,605.99,606.03,605.9499,605.9499,3404.0,134.0,605.990021
SPY,2025-01-23 00:00:00+00:00,605.85,606.03,605.85,606.0,3850.0,113.0,605.987153
SPY,2025-01-23 00:15:00+00:00,606.0,606.08,605.73,605.7703,13442.0,222.0,605.913217
SPY,2025-01-23 00:30:00+00:00,605.791,605.94,605.79,605.8485,6541.0,177.0,605.846645
SPY,2025-01-23 00:45:00+00:00,605.8212,605.9493,605.72,605.87,14388.0,216.0,605.836476
SPY,2025-01-23 09:00:00+00:00,604.85,605.09,604.69,604.69,7059.0,302.0,604.940513
SPY,2025-01-23 09:15:00+00:00,604.67,604.91,604.67,604.81,5332.0,155.0,604.728863
SPY,2025-01-23 09:30:00+00:00,604.76,605.11,604.76,605.05,4614.0,98.0,604.963221
